customer_rk,group,usecase
66850097,2,freq
75272889,2,freq
140826599,2,freq
34074276,2,churn
36863333,2,freq
43090123,2,freq
49421052,2,freq
44800920,2,freq
89945277,2,freq
105456200,2,freq
127548471,2,freq
119970794,2,freq
77554342,2,churn
118579023,2,freq
122414375,2,churn
127537448,2,freq
35290724,2,freq
93350892,2,freq
117302982,2,churn
51309597,2,freq
94873853,2,freq
129705976,2,churn
77097667,2,churn
100543202,2,freq
45363821,2,freq
46668566,2,freq
48449695,2,freq
59912711,2,freq
14108335,2,freq
33905779,2,freq
39795203,2,freq
47491415,2,freq
69303904,2,freq
97935178,2,freq
20250954,2,freq
95327821,2,freq
21727551,2,freq
42674642,2,freq
45734515,2,churn
114001022,2,churn
31134673,2,freq
23312495,2,freq
32492699,2,freq
41595807,2,churn
60901428,2,freq
93391488,2,churn
19297448,2,churn
45908735,2,freq
18210327,2,churn
27760009,2,freq
49141844,2,freq
57778682,2,freq
94780044,2,freq
119612764,2,freq
118181262,2,freq
129459572,2,freq
36370404,2,freq
16511574,2,freq
36549420,2,freq
36617300,2,churn
40987302,2,freq
34539801,2,churn
79086366,2,churn
106356320,2,freq
127105998,2,freq
127757622,2,churn
42836017,2,churn
49163020,2,churn
125295403,2,churn
139180158,2,churn
19835717,2,churn
83650892,2,freq
68876493,2,freq
119887000,2,freq
32680756,2,churn
23616402,2,churn
60275541,2,churn
105547122,2,churn
51941535,2,churn
113768360,2,freq
139132774,2,churn
17594812,2,freq
33113337,2,freq
49308000,2,freq
131044985,2,freq
29642940,2,freq
33065921,2,churn
18337899,2,freq
46352281,2,freq
14406612,2,freq
123967148,2,freq
29245604,2,churn
53776409,2,freq
76445245,2,churn
45184703,2,freq
48244362,2,freq
88288471,2,churn
93107043,2,churn
144020512,2,churn
111475284,2,churn
34262019,2,freq
33853154,2,churn
37350141,2,freq
102939134,2,freq
117577170,2,freq
68933034,2,freq
119771334,2,churn
126839201,2,churn
100725331,2,freq
33007532,2,churn
45733116,2,freq
69201460,2,freq
47582885,2,freq
140223758,2,freq
36191601,2,freq
56243836,2,freq
78629815,2,freq
95806910,2,churn
21468674,2,freq
100463796,2,freq
106372111,2,freq
113907612,2,churn
120302448,2,freq
126513423,2,freq
74561928,2,freq
56373642,2,freq
42706188,2,freq
62464880,2,freq
86639147,2,freq
93636840,2,freq
107569098,2,churn
117387815,2,churn
127862972,2,churn
11436827,2,freq
25206167,2,freq
49873663,2,freq
57453508,2,freq
38275937,2,freq
61556691,2,freq
50538023,2,churn
106119456,2,churn
127456820,2,freq
31984201,2,freq
96736453,2,churn
43285150,2,freq
90025830,2,freq
54238538,2,churn
65934677,2,freq
131504990,2,freq
49697844,2,freq
41878041,2,freq
45284663,2,freq
42237799,2,churn
88244512,2,freq
43129149,2,freq
17122694,2,freq
20983598,2,freq
49515349,2,churn
101741880,2,churn
52016186,2,freq
129098305,2,freq
17282543,2,freq
40944250,2,freq
82898857,2,churn
116199232,2,freq
12400785,2,freq
34137013,2,freq
72531681,2,freq
33815868,2,freq
111465743,2,freq
113187718,2,freq
117560693,2,freq
125119275,2,freq
16387853,2,freq
89997349,2,churn
146639563,2,freq
121403614,2,churn
95350752,2,freq
68569468,2,freq
97718427,2,freq
140246572,2,churn
99137112,2,freq
139256589,2,churn
49491741,2,churn
59601946,2,freq
97248677,2,freq
126122685,2,freq
65710874,2,freq
12785026,2,churn
44904638,2,churn
95081739,2,freq
131635645,2,freq
54383142,2,freq
87509076,2,freq
122628685,2,freq
98731932,2,freq
27485297,2,freq
52101335,2,freq
22679952,2,freq
41954513,2,freq
50791767,2,freq
56546718,2,freq
145777555,2,freq
45276691,2,freq
30702428,2,churn
41406676,2,freq
53356337,2,freq
120858870,2,freq
35044925,2,churn
36447245,2,freq
105527923,2,freq
32458750,2,freq
94216525,2,freq
120234567,2,freq
42417314,2,freq
62117567,2,churn
62691624,2,freq
82175641,2,freq
91587723,2,freq
79173944,2,churn
55872375,2,freq
57000618,2,freq
58419449,2,churn
71730191,2,churn
130408710,2,freq
33912883,2,freq
56956240,2,freq
119476376,2,freq
20442571,2,freq
44493710,2,churn
63687706,2,freq
115206342,2,churn
25417653,2,freq
62104383,2,freq
62897302,2,freq
55258349,2,freq
111473169,2,freq
106154382,2,churn
126916329,2,freq
142898639,2,churn
53204867,2,freq
79481472,2,freq
45655331,2,freq
73920518,2,freq
60561493,2,freq
53724744,2,freq
133332149,2,freq
107700730,2,freq
106813888,2,churn
125795914,2,freq
12557219,2,freq
36172062,2,freq
37418342,2,churn
38711681,2,freq
49730390,2,churn
43018273,2,freq
116778676,2,freq
127298557,2,freq
37833223,2,freq
35632812,2,freq
95907562,2,freq
59628701,2,churn
67251550,2,freq
120256530,2,freq
133564803,2,freq
144203198,2,churn
21344423,2,freq
105942946,2,freq
146522084,2,churn
122916601,2,churn
123332448,2,freq
49006452,2,churn
87301528,2,churn
48134758,2,freq
128287905,2,freq
118762160,2,freq
26240477,2,freq
85860944,2,churn
63554456,2,freq
107140460,2,churn
42003245,2,freq
54460794,2,churn
120544672,2,freq
134871207,2,freq
45132731,2,churn
120082404,2,churn
53719581,2,freq
120374678,2,churn
115851481,2,churn
118929180,2,freq
125550890,2,churn
52248601,2,freq
37837830,2,freq
33216904,2,freq
126061404,2,freq
80470478,2,freq
105028394,2,freq
142347364,2,churn
63813985,2,freq
130580669,2,churn
120244432,2,freq
128674615,2,freq
13179170,2,freq
40857664,2,churn
89716574,2,freq
114812723,2,freq
122848446,2,churn
36451336,2,churn
31825474,2,churn
60105851,2,churn
59332603,2,freq
49826692,2,freq
90052653,2,freq
73063383,2,freq
125851093,2,churn
142751980,2,churn
24634304,2,churn
38703976,2,freq
49982846,2,churn
61540540,2,freq
77503503,2,churn
55684962,2,freq
42631325,2,freq
39785085,2,freq
59452773,2,freq
97013402,2,freq
90246917,2,freq
56856005,2,freq
71918986,2,freq
68264928,2,freq
94310205,2,freq
122062230,2,freq
42707035,2,freq
70924526,2,churn
23782135,2,freq
45768918,2,freq
31769567,2,freq
41986246,2,churn
111844626,2,freq
86598237,2,freq
118753032,2,churn
136119805,2,freq
25243927,2,churn
57622077,2,freq
139340754,2,churn
11772852,2,freq
107566022,2,freq
115393534,2,freq
106804967,2,churn
98670352,2,freq
56848041,2,freq
119597520,2,freq
58705641,2,freq
68982403,2,churn
48409956,2,freq
76215661,2,freq
118742271,2,freq
96217519,2,freq
24889651,2,freq
29626190,2,freq
52132924,2,churn
64677850,2,freq
85915562,2,freq
30052065,2,churn
33620760,2,freq
47195334,2,freq
56166647,2,churn
112718425,2,freq
128017199,2,freq
112933797,2,freq
55498428,2,freq
51180680,2,freq
62981514,2,freq
86996322,2,freq
123070587,2,churn
33870931,2,freq
21584469,2,churn
19410933,2,freq
33311946,2,freq
52559056,2,freq
61240603,2,freq
99822479,2,churn
143963393,2,churn
56315299,2,freq
65359030,2,freq
125746071,2,freq
32182651,2,churn
45207138,2,freq
104953927,2,freq
64647288,2,freq
124273670,2,freq
99190041,2,freq
45080285,2,freq
59711374,2,freq
66048141,2,freq
117895292,2,churn
77856130,2,freq
141875154,2,freq
133016532,2,freq
35074597,2,churn
33441385,2,churn
40804618,2,freq
111476578,2,churn
64243511,2,churn
110823371,2,freq
117766156,2,freq
123909319,2,freq
41819376,2,churn
42160339,2,freq
94837555,2,churn
85375307,2,churn
18758562,2,churn
91755821,2,churn
30235826,2,freq
37437292,2,freq
139127865,2,freq
45180384,2,freq
39559169,2,freq
108020509,2,freq
130448779,2,freq
143946402,2,churn
45647250,2,freq
23510384,2,churn
34628206,2,freq
84712195,2,freq
76065914,2,freq
35297874,2,churn
45938708,2,churn
106898992,2,freq
99079908,2,churn
115689992,2,churn
35055661,2,freq
97659383,2,freq
110602638,2,freq
124170658,2,freq
110086881,2,freq
95352120,2,freq
64336331,2,freq
113542519,2,freq
11617876,2,freq
94824430,2,freq
133068192,2,freq
102646892,2,freq
85243711,2,freq
102534411,2,freq
114760506,2,churn
48492042,2,freq
54031932,2,freq
26193954,2,freq
37960199,2,freq
73320793,2,freq
86602152,2,freq
19967340,2,freq
34145592,2,freq
61154441,2,freq
106105770,2,freq
91643150,2,freq
37374955,2,freq
37615290,2,freq
57933539,2,freq
86516535,2,freq
119071121,2,churn
144614974,2,churn
119316378,2,freq
122401865,2,freq
23928277,2,freq
28851823,2,freq
92947491,2,freq
117577184,2,freq
117271360,2,freq
51229853,2,freq
127324646,2,freq
127155504,2,freq
108316892,2,freq
111811318,2,freq
105029483,2,freq
12617240,2,freq
19834476,2,freq
51750419,2,freq
93560685,2,freq
126039490,2,churn
21362553,2,churn
49305118,2,churn
130298832,2,freq
85473586,2,churn
36062980,2,freq
49619810,2,freq
18265603,2,freq
93738977,2,freq
121816100,2,freq
133700962,2,freq
143169807,2,churn
28435854,2,freq
44331120,2,freq
70383377,2,freq
105677562,2,freq
113888731,2,freq
123231376,2,freq
42040631,2,freq
74434277,2,churn
129090328,2,freq
120735107,2,freq
19351581,2,churn
45218978,2,churn
61433425,2,freq
123374301,2,freq
132310791,2,freq
57722304,2,freq
38104329,2,freq
43027691,2,freq
51382850,2,freq
99216067,2,freq
35983376,2,freq
48613344,2,churn
79941755,2,freq
123598695,2,churn
125632105,2,freq
94307880,2,churn
94290917,2,freq
53240056,2,freq
37184063,2,freq
111132845,2,freq
127721196,2,freq
48645342,2,churn
62500521,2,freq
114470658,2,freq
40050298,2,freq
49272328,2,freq
56935894,2,churn
121952239,2,freq
21410258,2,freq
43643433,2,freq
65248666,2,freq
66270934,2,freq
79664071,2,churn
61106167,2,freq
122841464,2,churn
96236352,2,freq
96763712,2,freq
46392372,2,churn
46317552,2,freq
123172582,2,churn
95712078,2,freq
45089659,2,freq
49504378,2,freq
55134414,2,freq
100481605,2,freq
106770829,2,freq
28033251,2,churn
46549946,2,freq
84976047,2,churn
106258921,2,freq
61730497,2,churn
84410567,2,churn
107144600,2,freq
129298951,2,freq
64865399,2,churn
48701241,2,freq
92906835,2,churn
108311465,2,freq
97407310,2,freq
45691758,2,freq
23786239,2,freq
36071437,2,freq
51681269,2,freq
93380475,2,freq
86909097,2,freq
119772757,2,freq
87966822,2,freq
94504546,2,freq
118353171,2,freq
36021949,2,churn
44127374,2,freq
81457271,2,freq
62577757,2,churn
92635958,2,freq
32687952,2,churn
31990605,2,freq
34266429,2,freq
50365512,2,churn
43856766,2,freq
41353490,2,freq
123063684,2,freq
13854839,2,freq
41410635,2,freq
45455983,2,freq
89565499,2,freq
56528435,2,freq
55848291,2,freq
83741866,2,freq
61649202,2,freq
67469086,2,freq
76180577,2,freq
33270181,2,freq
105672167,2,freq
123081210,2,freq
13228711,2,freq
40420186,2,freq
46571906,2,freq
56877540,2,freq
111159853,2,freq
112666279,2,churn
129543655,2,freq
28485769,2,freq
56910854,2,churn
98976993,2,freq
126587877,2,freq
48431066,2,freq
37615537,2,freq
62467759,2,freq
107227312,2,freq
23922198,2,churn
111223343,2,churn
21403168,2,freq
66257395,2,churn
106121007,2,freq
112812856,2,churn
20120824,2,churn
40625536,2,freq
79384048,2,churn
75984729,2,freq
11846388,2,freq
117543115,2,freq
48670793,2,churn
60578608,2,freq
121690834,2,freq
45474461,2,churn
117293804,2,freq
38265732,2,freq
17446264,2,churn
52262351,2,churn
48994318,2,churn
85487383,2,freq
78358578,2,freq
58222763,2,churn
119113250,2,freq
107459946,2,freq
32676798,2,freq
65590154,2,freq
44253536,2,freq
31904375,2,churn
49983246,2,freq
86747396,2,churn
43970064,2,churn
57343463,2,freq
94889020,2,freq
124937806,2,churn
38238814,2,churn
84657922,2,freq
26787379,2,freq
30939753,2,freq
38688685,2,freq
140754629,2,freq
41398534,2,freq
46901846,2,churn
77649320,2,freq
112691652,2,freq
127322698,2,churn
121451258,2,freq
127043647,2,churn
123441113,2,freq
38420890,2,freq
97060373,2,freq
62708440,2,freq
119418878,2,churn
123744345,2,churn
89721754,2,churn
36280375,2,freq
49082124,2,freq
80136684,2,churn
92296066,2,freq
16276002,2,freq
51595698,2,churn
105836978,2,freq
119251856,2,freq
31447867,2,freq
46039403,2,churn
35188402,2,freq
58996493,2,freq
53728671,2,freq
94733021,2,freq
117766352,2,churn
128019659,2,churn
30959027,2,freq
125639870,2,churn
27213561,2,freq
39351869,2,freq
126455445,2,freq
83515503,2,freq
61180847,2,freq
77879051,2,freq
33186456,2,freq
101664461,2,freq
46588528,2,freq
67329701,2,freq
106989357,2,freq
37013930,2,freq
41923200,2,freq
27692747,2,freq
41786309,2,freq
88210595,2,freq
127157536,2,freq
36622797,2,freq
21675788,2,churn
38418720,2,churn
48523369,2,freq
106534444,2,freq
117762910,2,churn
29192358,2,freq
45897378,2,churn
55618202,2,freq
99226048,2,freq
102288144,2,freq
113144259,2,freq
120778679,2,freq
14794880,2,freq
64587242,2,freq
136309207,2,freq
132684934,2,freq
76258943,2,freq
47193941,2,freq
33030819,2,freq
39237372,2,churn
36364378,2,freq
53058191,2,churn
34479427,2,freq
81220577,2,churn
74041616,2,freq
98607321,2,churn
101572292,2,freq
119471721,2,churn
131824710,2,freq
34973636,2,freq
58192569,2,freq
124262033,2,freq
43206009,2,freq
54281349,2,freq
66752368,2,freq
111826943,2,freq
120002265,2,churn
26410502,2,freq
105254016,2,churn
107159784,2,freq
145911383,2,freq
39234415,2,freq
36399834,2,freq
106995384,2,churn
22695849,2,churn
93163403,2,churn
65112705,2,freq
115621414,2,freq
21803975,2,churn
42118897,2,freq
55589617,2,freq
77086984,2,freq
133768202,2,freq
122663990,2,freq
49094776,2,freq
55827266,2,churn
57573549,2,freq
118431233,2,churn
42913941,2,churn
45178763,2,freq
41863994,2,churn
71896694,2,freq
125621391,2,freq
122305433,2,freq
17726555,2,churn
27549546,2,freq
32481515,2,freq
44365574,2,churn
120585446,2,churn
92224775,2,churn
23515099,2,freq
40979561,2,freq
79232642,2,churn
89697990,2,churn
125056861,2,churn
139459705,2,freq
120714669,2,freq
121449884,2,freq
35057499,2,freq
45322187,2,freq
131670550,2,freq
79714793,2,freq
77638023,2,freq
58970360,2,churn
112643377,2,freq
23086175,2,freq
45182186,2,freq
48078628,2,freq
120239574,2,freq
128085928,2,freq
21801494,2,freq
122901378,2,freq
30219489,2,freq
46223658,2,freq
43781978,2,churn
29380097,2,freq
110830860,2,freq
126827709,2,churn
46920518,2,freq
41663694,2,freq
40263019,2,freq
53053335,2,freq
98536226,2,freq
128020815,2,freq
40634351,2,churn
59798602,2,freq
119759389,2,freq
130253331,2,freq
35251189,2,freq
120066116,2,freq
126039189,2,freq
42995075,2,freq
123916735,2,freq
132075480,2,churn
116342771,2,freq
75571572,2,freq
71258649,2,freq
79347952,2,freq
113697804,2,churn
112001036,2,freq
82823898,2,freq
82955380,2,churn
83904652,2,freq
107099637,2,freq
54406491,2,freq
65407072,2,churn
90592404,2,freq
86459343,2,churn
73665513,2,freq
100137524,2,churn
104700249,2,freq
107216053,2,freq
43776679,2,freq
32499205,2,freq
49548037,2,churn
89550002,2,freq
86160271,2,freq
31089323,2,freq
89456952,2,churn
62072077,2,freq
120861119,2,freq
62715112,2,freq
27405914,2,churn
67143172,2,freq
56192222,2,churn
48075327,2,churn
76282916,2,churn
107071954,2,churn
126044801,2,freq
20900130,2,freq
28913080,2,freq
39996674,2,freq
99053456,2,freq
122012112,2,freq
17905219,2,freq
112387539,2,freq
126361978,2,freq
114501821,2,freq
121763751,2,churn
33580172,2,freq
118695200,2,churn
111693291,2,freq
86590819,2,churn
119230558,2,freq
23532712,2,freq
49098595,2,freq
76040132,2,churn
93066722,2,freq
115820819,2,freq
109535764,2,freq
12619725,2,churn
14764650,2,churn
59682364,2,freq
52182583,2,freq
117797434,2,freq
126466787,2,churn
45801550,2,freq
114908677,2,churn
16529154,2,freq
43140940,2,churn
112540462,2,freq
128587461,2,freq
13465727,2,freq
22771627,2,freq
119614829,2,freq
92007644,2,churn
121421517,2,freq
122816875,2,freq
40616732,2,freq
37013846,2,churn
106854760,2,freq
89652844,2,freq
38529811,2,churn
39072896,2,freq
58187205,2,freq
126625729,2,freq
39133287,2,freq
33101752,2,freq
78022838,2,freq
139671085,2,freq
23070547,2,freq
22832320,2,freq
40460285,2,freq
59228638,2,churn
44339021,2,freq
86328751,2,freq
129655471,2,churn
105800711,2,freq
106798337,2,churn
126454648,2,freq
69769346,2,churn
80262857,2,freq
117624253,2,freq
126010857,2,freq
39434963,2,freq
108753371,2,freq
88994250,2,freq
54947965,2,freq
77057502,2,freq
51448020,2,freq
76014381,2,freq
105317232,2,freq
112676770,2,freq
19260729,2,churn
20446146,2,freq
58705225,2,freq
34372300,2,freq
55145925,2,freq
127164358,2,freq
80231627,2,churn
108595086,2,freq
76924950,2,freq
71116038,2,freq
144036608,2,churn
40212915,2,freq
53408402,2,churn
60030798,2,freq
79149142,2,freq
84309291,2,churn
106104831,2,freq
76376822,2,freq
39872481,2,freq
18673708,2,freq
22966837,2,freq
68864973,2,freq
82934857,2,freq
33995739,2,freq
46769853,2,freq
46095548,2,freq
47345119,2,freq
61486231,2,freq
74386168,2,churn
131183743,2,freq
139909041,2,freq
41805681,2,freq
54724820,2,freq
70238125,2,churn
95467697,2,churn
92032272,2,churn
57877720,2,freq
114619600,2,freq
115444191,2,freq
46572336,2,freq
45827016,2,churn
46176579,2,churn
91828912,2,freq
62972741,2,freq
78159175,2,freq
145543808,2,churn
95815715,2,freq
18967863,2,freq
38907906,2,freq
36041922,2,freq
45000928,2,freq
59051406,2,freq
110696235,2,freq
113013639,2,freq
35023913,2,freq
76548325,2,freq
90610926,2,freq
127859807,2,freq
68846760,2,churn
89790707,2,freq
89854393,2,freq
122212081,2,freq
23783619,2,churn
86278172,2,freq
71760508,2,churn
106432023,2,churn
131374973,2,freq
139358028,2,freq
25096404,2,freq
21806459,2,freq
41281915,2,freq
37616190,2,freq
94968313,2,freq
113489717,2,freq
50496964,2,freq
67081751,2,freq
58960600,2,freq
118636462,2,freq
140408031,2,freq
44462281,2,freq
88410812,2,freq
107311654,2,freq
124537564,2,churn
125329150,2,freq
54793813,2,freq
37118448,2,freq
46093480,2,churn
61530961,2,churn
19829136,2,freq
48797906,2,freq
107109128,2,freq
92321509,2,freq
127845311,2,freq
14101430,2,freq
113138896,2,freq
105948172,2,freq
112542921,2,freq
14327884,2,freq
101393482,2,churn
76038402,2,churn
96115624,2,freq
117578124,2,freq
122635569,2,freq
114465932,2,churn
143873573,2,churn
98981433,2,freq
63287113,2,freq
59982843,2,freq
37033399,2,freq
42782219,2,freq
48663823,2,freq
97498280,2,churn
75920051,2,freq
105769791,2,freq
56436675,2,freq
105907574,2,freq
111569647,2,freq
96414680,2,freq
46634046,2,freq
92543607,2,freq
103897956,2,churn
117681847,2,freq
139496826,2,freq
44165572,2,churn
53950817,2,churn
119979636,2,freq
87789999,2,freq
127718966,2,freq
30901734,2,churn
21728036,2,freq
76366584,2,freq
106856787,2,freq
40564068,2,freq
106360033,2,freq
44953251,2,freq
33053350,2,freq
63232964,2,freq
122177320,2,churn
124977626,2,freq
97397078,2,freq
86518842,2,freq
117405940,2,churn
119020230,2,freq
40951376,2,freq
33192025,2,freq
55155343,2,freq
124110154,2,freq
128027778,2,churn
103073391,2,freq
72960352,2,freq
60128097,2,churn
111127617,2,freq
126815844,2,freq
31054542,2,freq
43218112,2,freq
99415267,2,freq
33911985,2,freq
86525783,2,freq
51480660,2,freq
54466132,2,churn
69213389,2,freq
112939200,2,churn
123419342,2,freq
19886004,2,freq
133171552,2,freq
71748928,2,freq
126499680,2,freq
40494922,2,freq
63333287,2,freq
76344238,2,churn
32499742,2,freq
31542284,2,freq
96546215,2,freq
74085224,2,freq
67727060,2,freq
60104840,2,freq
104732329,2,freq
112678427,2,freq
133510795,2,churn
19672974,2,churn
113064443,2,churn
15998110,2,freq
35850881,2,freq
126820450,2,freq
129647566,2,freq
89266604,2,freq
119450563,2,freq
19318227,2,freq
23974212,2,freq
38462128,2,churn
72054192,2,freq
79167864,2,freq
32336950,2,freq
49875414,2,freq
69973250,2,freq
51632144,2,freq
101362834,2,freq
77902569,2,freq
38009521,2,freq
36581504,2,freq
53530687,2,churn
119079404,2,freq
129169553,2,freq
27921701,2,churn
35817737,2,churn
55485958,2,freq
33414574,2,freq
33652802,2,churn
32690299,2,churn
45413028,2,freq
120654464,2,freq
65433273,2,freq
77816161,2,freq
85662858,2,churn
17557892,2,freq
68865605,2,freq
70095372,2,freq
26166082,2,freq
45077976,2,freq
49909599,2,freq
89617607,2,churn
44059560,2,freq
43454277,2,freq
111567448,2,freq
123605200,2,freq
125452508,2,churn
31346053,2,freq
39240313,2,freq
64291990,2,freq
33307957,2,freq
40513527,2,freq
120555302,2,freq
27625726,2,freq
30022749,2,freq
77004093,2,freq
93830232,2,freq
72830277,2,churn
118768736,2,freq
120672408,2,freq
42647801,2,churn
52619067,2,freq
115891511,2,freq
78014135,2,freq
110867847,2,freq
142652815,2,churn
71761601,2,churn
55813344,2,freq
71465579,2,freq
76723011,2,freq
133485587,2,freq
43459203,2,freq
54159817,2,freq
49389027,2,churn
69735010,2,churn
27541921,2,freq
49573546,2,churn
117686729,2,freq
51701079,2,freq
128077199,2,freq
33577676,2,freq
95101700,2,freq
121776945,2,freq
130507416,2,freq
52991260,2,freq
40493710,2,freq
47189153,2,freq
37379199,2,freq
52153089,2,freq
120174536,2,freq
25764137,2,freq
106353595,2,freq
15042696,2,freq
23037035,2,freq
31985660,2,freq
105704123,2,freq
39853636,2,freq
43826801,2,freq
76428773,2,churn
117341799,2,freq
126362826,2,freq
144350704,2,churn
52608299,2,freq
145536192,2,freq
17206259,2,freq
45143501,2,freq
59352859,2,churn
128493995,2,churn
27862714,2,freq
57113293,2,freq
44332095,2,freq
72976577,2,freq
11728044,2,freq
79054879,2,freq
28906896,2,churn
29495536,2,freq
87128000,2,freq
69902666,2,freq
103622991,2,freq
111571972,2,freq
87037207,2,freq
74107896,2,freq
117559712,2,freq
59588885,2,freq
125408796,2,freq
98448455,2,freq
64273988,2,freq
119940105,2,freq
65544696,2,freq
73687181,2,churn
31237870,2,freq
22431608,2,freq
37827547,2,freq
42527887,2,freq
80795712,2,freq
42153140,2,freq
119777710,2,churn
36857891,2,freq
127638506,2,freq
60114723,2,freq
92954986,2,freq
103098640,2,freq
103406550,2,freq
114342637,2,freq
120747103,2,churn
18201642,2,freq
25767067,2,freq
36113347,2,freq
56529947,2,freq
86517735,2,freq
25499105,2,freq
32452326,2,freq
84248035,2,freq
62558802,2,freq
65916756,2,freq
95656810,2,freq
76137810,2,freq
128037602,2,churn
48291815,2,freq
76349592,2,freq
98490058,2,freq
111857872,2,churn
14109277,2,freq
31570380,2,freq
39204839,2,churn
116351666,2,freq
21216146,2,freq
48187346,2,freq
84499351,2,churn
58063160,2,churn
60136544,2,freq
137164833,2,freq
78337956,2,freq
96487046,2,churn
84432426,2,freq
42543003,2,freq
44037532,2,churn
44539515,2,churn
45837448,2,churn
79885514,2,freq
127856532,2,churn
13811374,2,freq
38670986,2,freq
37820567,2,freq
69265583,2,freq
67957756,2,churn
93456732,2,freq
38341978,2,freq
31905663,2,freq
36208111,2,freq
37487397,2,freq
51128054,2,freq
52718563,2,churn
68578773,2,freq
60154472,2,churn
91731011,2,churn
125258754,2,freq
98867557,2,freq
22108216,2,freq
97218304,2,freq
129657103,2,churn
56424881,2,freq
79675027,2,churn
127107122,2,freq
94526051,2,freq
77989491,2,freq
42918733,2,freq
58472617,2,freq
121398329,2,churn
28197509,2,freq
105700856,2,freq
84876073,2,freq
125967228,2,freq
36039587,2,freq
36690719,2,freq
111539799,2,freq
30831429,2,freq
43339720,2,freq
113222368,2,churn
140527070,2,churn
121967840,2,freq
141532157,2,freq
20802560,2,freq
64391716,2,freq
79056860,2,freq
101957803,2,churn
99288393,2,freq
90169036,2,freq
86756278,2,freq
36523313,2,freq
72854026,2,freq
115077246,2,freq
39574080,2,freq
40182702,2,freq
43328255,2,freq
67050413,2,churn
61763733,2,freq
106853510,2,freq
120862317,2,freq
122806847,2,freq
27750563,2,freq
43565776,2,freq
141137012,2,freq
40384230,2,freq
52628797,2,churn
50539800,2,freq
50594579,2,churn
98512076,2,freq
96404572,2,freq
106593292,2,churn
117728372,2,churn
48428823,2,freq
130903282,2,churn
113926679,2,freq
122372834,2,churn
74964392,2,freq
95540531,2,freq
108304420,2,freq
113502671,2,freq
127986082,2,churn
44255635,2,freq
60127018,2,churn
52425679,2,churn
44939017,2,freq
47451194,2,churn
95159434,2,freq
125623957,2,freq
128958657,2,churn
76040150,2,freq
107032671,2,churn
58114056,2,freq
48579140,2,freq
36189113,2,freq
107046207,2,freq
108781365,2,churn
119192982,2,churn
36686123,2,freq
32915472,2,freq
94069753,2,freq
33610681,2,freq
103529252,2,freq
123504634,2,churn
116470296,2,freq
127983061,2,freq
39718452,2,freq
83828309,2,freq
124890386,2,freq
15845849,2,churn
31893752,2,freq
48698518,2,freq
130745109,2,churn
106482845,2,freq
117669459,2,freq
116579195,2,freq
122919614,2,freq
127227236,2,freq
121998058,2,churn
124537586,2,freq
35407003,2,freq
64154697,2,churn
129391479,2,freq
16650376,2,churn
82309198,2,freq
105473869,2,freq
26116488,2,freq
117564795,2,churn
18539784,2,freq
39761533,2,churn
88621405,2,freq
122124977,2,freq
125454660,2,freq
14057684,2,freq
90083770,2,freq
126863210,2,freq
132573490,2,freq
18235615,2,freq
20118540,2,churn
24042447,2,freq
126903641,2,freq
127036844,2,freq
50967890,2,freq
55060297,2,freq
76858558,2,freq
105680921,2,freq
55335192,2,freq
68873366,2,churn
53164045,2,freq
95459610,2,freq
123497747,2,freq
106272381,2,freq
122914143,2,freq
119521904,2,freq
111679753,2,freq
71849242,2,freq
69776305,2,freq
71689473,2,freq
113808555,2,churn
129758159,2,freq
43565829,2,freq
44096606,2,churn
67697889,2,freq
94994311,2,freq
47149265,2,freq
89833337,2,freq
125821553,2,freq
42955585,2,freq
116082243,2,freq
40062974,2,churn
91289897,2,freq
115525939,2,churn
128631641,2,freq
52298767,2,freq
52410796,2,freq
88069687,2,freq
73356537,2,freq
85032247,2,freq
124877947,2,freq
129076114,2,freq
66179550,2,freq
93171255,2,freq
27200036,2,freq
25499028,2,freq
77126559,2,freq
124754310,2,freq
23450675,2,churn
128172085,2,churn
79437101,2,freq
133652381,2,freq
97273137,2,freq
67905687,2,freq
113838343,2,churn
54780163,2,freq
14237531,2,churn
130895198,2,freq
35908028,2,freq
107397341,2,freq
20609502,2,freq
33162347,2,churn
47250236,2,freq
143910761,2,freq
20635243,2,freq
49366982,2,churn
53110107,2,freq
81957951,2,churn
123251071,2,freq
58635579,2,freq
26264929,2,freq
38256063,2,churn
120374797,2,freq
26522683,2,freq
34992270,2,churn
47572468,2,freq
98561779,2,churn
126066454,2,churn
37820404,2,freq
98681918,2,freq
36455092,2,churn
38406833,2,churn
43687340,2,freq
125816113,2,freq
23925441,2,churn
34032568,2,freq
58895103,2,freq
59648654,2,freq
54246688,2,freq
95719566,2,freq
123913632,2,freq
68799009,2,freq
122992548,2,freq
140097784,2,freq
55875097,2,freq
69558349,2,freq
118949376,2,churn
121941937,2,freq
47600551,2,churn
63687286,2,churn
64891244,2,freq
48575413,2,freq
49273047,2,freq
86174534,2,freq
117033084,2,freq
21109392,2,freq
52690183,2,freq
51828414,2,freq
81480837,2,freq
13308815,2,freq
71756436,2,freq
118553077,2,freq
133899378,2,freq
33975655,2,freq
19328452,2,freq
34156457,2,freq
139876163,2,churn
96808237,2,freq
56174006,2,freq
131433536,2,churn
46285476,2,freq
58863369,2,freq
66426621,2,freq
55835359,2,freq
58452054,2,churn
131031595,2,freq
126463295,2,freq
30935366,2,freq
59107673,2,churn
118642657,2,freq
39566932,2,churn
54249034,2,freq
49404248,2,freq
